PT203;FT201;P005_SPT_Porc
3.246;0.853;57.97101449
3.246;0.853;57.97101449
3.246;0.853;57.97101449
3.246;0.853;57.97101449
3.246;0.853;57.97101449
3.234;0.852;57.97101449
3.234;0.852;57.97101449
3.234;0.852;57.97101449
3.234;0.852;57.97101449
3.234;0.852;57.97101449
3.234;0.852;57.97101449
3.234;0.852;57.97101449
3.234;0.852;57.97101449
3.234;0.852;57.97101449
3.234;0.852;57.97101449
3.224;0.847;57.97101449
3.224;0.847;57.97101449
3.224;0.847;57.97101449
3.224;0.847;57.97101449
3.224;0.847;57.97101449
3.224;0.847;57.97101449
3.224;0.847;57.97101449
3.224;0.847;57.97101449
3.224;0.847;57.97101449
3.216;0.849;57.97101449
3.216;0.849;57.97101449
3.216;0.849;57.97101449
3.216;0.849;57.97101449
3.216;0.849;57.97101449
3.216;0.849;57.97101449
3.216;0.849;57.97101449
3.216;0.849;57.97101449
3.216;0.849;57.97101449
3.211;0.844;57.97101449
3.211;0.844;57.97101449
3.211;0.844;57.97101449
3.211;0.844;57.97101449
3.211;0.844;57.97101449
3.211;0.844;57.97101449
3.211;0.844;57.97101449
3.211;0.844;57.97101449
3.211;0.844;57.97101449
3.206;0.845;57.97101449
3.206;0.845;57.97101449
3.206;0.845;57.97101449
3.206;0.845;57.97101449
3.206;0.845;57.97101449
3.206;0.845;57.97101449
3.206;0.845;57.97101449
3.206;0.845;57.97101449
3.206;0.845;57.97101449
3.206;0.845;57.97101449
3.202;0.842;57.97101449
3.202;0.842;57.97101449
3.202;0.842;57.97101449
3.202;0.842;57.97101449
3.202;0.842;57.97101449
3.202;0.842;57.97101449
3.202;0.842;57.97101449
3.202;0.842;57.97101449
3.202;0.842;57.97101449
3.199;0.842;57.97101449
3.199;0.842;57.97101449
3.199;0.842;57.97101449
3.199;0.842;57.97101449
3.199;0.842;57.97101449
3.199;0.842;57.97101449
3.199;0.842;57.97101449
3.199;0.842;57.97101449
3.199;0.842;57.97101449
3.197;0.843;57.97101449
3.197;0.843;57.97101449
3.197;0.843;57.97101449
3.197;0.843;57.97101449
3.197;0.843;57.97101449
3.197;0.843;57.97101449
3.197;0.843;57.97101449
3.197;0.843;57.97101449
3.197;0.843;57.97101449
3.194;0.839;57.97101449
3.194;0.839;57.97101449
3.194;0.839;57.97101449
3.194;0.839;57.97101449
3.194;0.839;57.97101449
3.194;0.839;57.97101449
3.194;0.839;57.97101449
3.194;0.839;57.97101449
3.194;0.839;57.97101449
3.193;0.839;57.97101449
3.193;0.839;57.97101449
3.193;0.839;57.97101449
3.193;0.839;57.97101449
3.193;0.839;57.97101449
3.193;0.839;57.97101449
3.193;0.839;57.97101449
3.193;0.839;57.97101449
3.193;0.839;57.97101449
3.192;0.839;57.97101449
3.192;0.839;57.97101449
3.192;0.839;57.97101449
3.192;0.839;57.97101449
3.192;0.839;57.97101449
3.192;0.839;57.97101449
3.192;0.839;57.97101449
3.192;0.839;57.97101449
3.192;0.839;57.97101449
3.192;0.839;57.97101449
3.192;0.838;57.97101449
3.192;0.838;57.97101449
3.192;0.838;57.97101449
3.192;0.838;57.97101449
3.192;0.838;57.97101449
3.192;0.838;57.97101449
3.192;0.838;57.97101449
3.192;0.838;57.97101449
3.192;0.838;57.97101449
3.192;0.838;57.97101449
3.191;0.838;57.97101449
3.191;0.838;57.97101449
3.191;0.838;57.97101449
3.191;0.838;57.97101449
3.191;0.838;57.97101449
3.191;0.838;57.97101449
3.191;0.838;57.97101449
3.191;0.838;57.97101449
3.191;0.837;57.97101449
3.191;0.837;57.97101449
3.191;0.837;57.97101449
3.191;0.837;57.97101449
3.191;0.837;57.97101449
3.191;0.837;57.97101449
3.191;0.837;57.97101449
3.191;0.837;57.97101449
3.191;0.837;57.97101449
3.191;0.837;57.97101449
3.191;0.837;57.97101449
3.191;0.837;57.97101449
3.191;0.837;57.97101449
3.191;0.837;57.97101449
3.191;0.837;57.97101449
3.191;0.837;57.97101449
3.191;0.837;57.97101449
3.191;0.837;57.97101449
3.191;0.837;57.97101449
3.191;0.837;57.97101449
3.191;0.838;57.97101449
3.191;0.838;57.97101449
3.191;0.838;57.97101449
3.191;0.838;57.97101449
3.191;0.838;57.97101449
3.191;0.838;57.97101449
3.191;0.838;57.97101449
3.191;0.838;57.97101449
3.191;0.838;57.97101449
3.191;0.836;57.97101449
3.191;0.836;57.97101449
3.191;0.836;57.97101449
3.191;0.836;57.97101449
3.191;0.836;57.97101449
3.191;0.836;57.97101449
3.191;0.836;63.76811594
3.191;0.836;63.76811594
3.191;0.836;63.76811594
3.191;0.836;63.76811594
3.19;0.837;63.76811594
3.19;0.837;63.76811594
3.19;0.837;63.76811594
3.19;0.837;63.76811594
3.19;0.837;63.76811594
3.19;0.837;63.76811594
3.19;0.837;63.76811594
3.19;0.837;63.76811594
3.19;0.837;63.76811594
3.251;0.839;63.76811594
3.251;0.839;63.76811594
3.251;0.839;63.76811594
3.251;0.839;63.76811594
3.251;0.839;63.76811594
3.251;0.839;63.76811594
3.251;0.839;63.76811594
3.251;0.839;63.76811594
3.251;0.839;63.76811594
3.349;0.85;63.76811594
3.349;0.85;63.76811594
3.349;0.85;63.76811594
3.349;0.85;63.76811594
3.349;0.85;63.76811594
3.349;0.85;63.76811594
3.349;0.85;63.76811594
3.349;0.85;63.76811594
3.349;0.85;63.76811594
3.349;0.85;63.76811594
3.469;0.866;63.76811594
3.469;0.866;63.76811594
3.469;0.866;63.76811594
3.469;0.866;63.76811594
3.469;0.866;63.76811594
3.469;0.866;63.76811594
3.469;0.866;63.76811594
3.469;0.866;63.76811594
3.469;0.866;63.76811594
3.535;0.88;63.76811594
3.535;0.88;63.76811594
3.535;0.88;63.76811594
3.535;0.88;63.76811594
3.535;0.88;63.76811594
3.535;0.88;63.76811594
3.535;0.88;63.76811594
3.535;0.88;63.76811594
3.535;0.88;63.76811594
3.589;0.888;63.76811594
3.589;0.888;63.76811594
3.589;0.888;63.76811594
3.589;0.888;63.76811594
3.589;0.888;63.76811594
3.589;0.888;63.76811594
3.589;0.888;63.76811594
3.589;0.888;63.76811594
3.589;0.888;63.76811594
3.589;0.888;63.76811594
3.633;0.9;63.76811594
3.633;0.9;63.76811594
3.633;0.9;63.76811594
3.633;0.9;63.76811594
3.633;0.9;63.76811594
3.633;0.9;63.76811594
3.633;0.9;63.76811594
3.633;0.9;63.76811594
3.668;0.904;63.76811594
3.668;0.904;63.76811594
3.668;0.904;63.76811594
3.668;0.904;63.76811594
3.668;0.904;63.76811594
3.668;0.904;63.76811594
3.668;0.904;63.76811594
3.668;0.904;63.76811594
3.668;0.904;63.76811594
3.695;0.911;63.76811594
3.695;0.911;63.76811594
3.695;0.911;63.76811594
3.695;0.911;63.76811594
3.695;0.911;63.76811594
3.695;0.911;63.76811594
3.695;0.911;63.76811594
3.695;0.911;63.76811594
3.695;0.911;63.76811594
3.715;0.916;63.76811594
3.715;0.916;63.76811594
3.715;0.916;63.76811594
3.715;0.916;63.76811594
3.715;0.916;63.76811594
3.715;0.916;63.76811594
3.715;0.916;63.76811594
3.715;0.916;63.76811594
3.715;0.916;63.76811594
3.715;0.916;63.76811594
3.73;0.922;63.76811594
3.73;0.922;63.76811594
3.73;0.922;63.76811594
3.73;0.922;63.76811594
3.73;0.922;63.76811594
3.73;0.922;63.76811594
3.73;0.922;63.76811594
3.73;0.922;63.76811594
3.73;0.922;63.76811594
3.739;0.925;63.76811594
3.739;0.925;63.76811594
3.739;0.925;63.76811594
3.739;0.925;63.76811594
3.739;0.925;63.76811594
3.739;0.925;63.76811594
3.739;0.925;63.76811594
3.739;0.925;63.76811594
3.739;0.925;63.76811594
3.739;0.925;63.76811594
3.745;0.928;63.76811594
3.745;0.928;63.76811594
3.745;0.928;63.76811594
3.745;0.928;63.76811594
3.745;0.928;63.76811594
3.745;0.928;63.76811594
3.745;0.928;63.76811594
3.745;0.928;63.76811594
3.745;0.928;63.76811594
3.745;0.928;63.76811594
3.751;0.93;63.76811594
3.751;0.93;63.76811594
3.751;0.93;63.76811594
3.751;0.93;63.76811594
3.751;0.93;63.76811594
3.751;0.93;63.76811594
3.751;0.93;63.76811594
3.751;0.93;63.76811594
3.751;0.93;63.76811594
3.755;0.931;63.76811594
3.755;0.931;63.76811594
3.755;0.931;63.76811594
3.755;0.931;63.76811594
3.755;0.931;63.76811594
3.755;0.931;63.76811594
3.755;0.931;63.76811594
3.755;0.931;63.76811594
3.755;0.931;63.76811594
3.758;0.932;63.76811594
3.758;0.932;63.76811594
3.758;0.932;63.76811594
3.758;0.932;63.76811594
3.758;0.932;63.76811594
3.758;0.932;63.76811594
3.758;0.932;63.76811594
3.758;0.932;63.76811594
3.758;0.932;63.76811594
3.762;0.931;63.76811594
3.762;0.931;63.76811594
3.762;0.931;63.76811594
3.762;0.931;63.76811594
3.762;0.931;63.76811594
3.762;0.931;63.76811594
3.762;0.931;63.76811594
3.762;0.931;63.76811594
3.762;0.931;63.76811594
3.762;0.931;63.76811594
3.763;0.934;63.76811594
3.763;0.934;63.76811594
3.763;0.934;63.76811594
3.763;0.934;63.76811594
3.763;0.934;63.76811594
3.763;0.934;63.76811594
3.763;0.934;63.76811594
3.763;0.934;63.76811594
3.763;0.932;63.76811594
3.763;0.932;63.76811594
3.763;0.932;63.76811594
3.763;0.932;63.76811594
3.763;0.932;63.76811594
3.763;0.932;63.76811594
3.763;0.932;63.76811594
3.763;0.932;63.76811594
3.763;0.932;63.76811594
3.763;0.932;63.76811594
3.763;0.935;63.76811594
3.763;0.935;63.76811594
3.763;0.935;63.76811594
3.763;0.935;63.76811594
3.763;0.935;63.76811594
3.763;0.935;63.76811594
3.763;0.935;63.76811594
3.763;0.935;63.76811594
3.763;0.935;63.76811594
3.764;0.933;63.76811594
3.764;0.933;63.76811594
3.764;0.933;63.76811594
3.764;0.933;63.76811594
3.764;0.933;63.76811594
3.764;0.933;63.76811594
3.764;0.933;63.76811594
3.764;0.933;63.76811594
3.764;0.933;63.76811594
3.765;0.935;63.76811594
3.765;0.935;63.76811594
3.765;0.935;63.76811594
3.765;0.935;63.76811594
3.765;0.935;63.76811594
3.765;0.935;63.76811594
3.765;0.935;63.76811594
3.765;0.935;63.76811594
3.765;0.935;63.76811594
3.765;0.935;63.76811594
3.765;0.932;63.76811594
3.765;0.932;63.76811594
3.765;0.932;63.76811594
3.765;0.932;63.76811594
3.765;0.932;63.76811594
3.765;0.932;63.76811594
3.765;0.932;63.76811594
3.765;0.932;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.767;0.934;63.76811594
3.767;0.934;63.76811594
3.767;0.934;63.76811594
3.767;0.934;63.76811594
3.767;0.934;63.76811594
3.767;0.934;63.76811594
3.767;0.934;63.76811594
3.767;0.934;63.76811594
3.767;0.934;63.76811594
3.768;0.935;63.76811594
3.768;0.935;63.76811594
3.768;0.935;63.76811594
3.768;0.935;63.76811594
3.768;0.935;63.76811594
3.768;0.935;63.76811594
3.768;0.935;63.76811594
3.768;0.935;63.76811594
3.768;0.935;63.76811594
3.768;0.935;63.76811594
3.768;0.933;63.76811594
3.768;0.933;63.76811594
3.768;0.933;63.76811594
3.768;0.933;63.76811594
3.768;0.933;63.76811594
3.768;0.933;63.76811594
3.768;0.933;63.76811594
3.768;0.933;63.76811594
3.768;0.933;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.932;63.76811594
3.766;0.932;63.76811594
3.766;0.932;63.76811594
3.766;0.932;63.76811594
3.766;0.932;63.76811594
3.766;0.932;63.76811594
3.766;0.932;63.76811594
3.766;0.932;63.76811594
3.766;0.932;63.76811594
3.766;0.932;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.766;0.935;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.764;0.934;63.76811594
3.764;0.934;63.76811594
3.764;0.934;63.76811594
3.764;0.934;63.76811594
3.764;0.934;63.76811594
3.764;0.934;63.76811594
3.764;0.934;63.76811594
3.764;0.934;63.76811594
3.764;0.934;63.76811594
3.764;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.766;0.932;63.76811594
3.766;0.932;63.76811594
3.766;0.932;63.76811594
3.766;0.932;63.76811594
3.766;0.932;63.76811594
3.766;0.932;63.76811594
3.766;0.932;63.76811594
3.766;0.932;63.76811594
3.766;0.932;63.76811594
3.766;0.932;63.76811594
3.766;0.932;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.931;63.76811594
3.765;0.931;63.76811594
3.765;0.931;63.76811594
3.765;0.931;63.76811594
3.765;0.931;63.76811594
3.765;0.931;63.76811594
3.765;0.931;63.76811594
3.765;0.931;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.931;63.76811594
3.766;0.931;63.76811594
3.766;0.931;63.76811594
3.766;0.931;63.76811594
3.766;0.931;63.76811594
3.766;0.931;63.76811594
3.766;0.931;63.76811594
3.766;0.931;63.76811594
3.766;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.765;0.932;63.76811594
3.765;0.932;63.76811594
3.765;0.932;63.76811594
3.765;0.932;63.76811594
3.765;0.932;63.76811594
3.765;0.932;63.76811594
3.765;0.932;63.76811594
3.765;0.932;63.76811594
3.765;0.932;63.76811594
3.766;0.931;63.76811594
3.766;0.931;63.76811594
3.766;0.931;63.76811594
3.766;0.931;63.76811594
3.766;0.931;63.76811594
3.766;0.931;63.76811594
3.766;0.931;63.76811594
3.766;0.931;63.76811594
3.766;0.931;63.76811594
3.766;0.931;63.76811594
3.768;0.932;63.76811594
3.768;0.932;63.76811594
3.768;0.932;63.76811594
3.768;0.932;63.76811594
3.768;0.932;63.76811594
3.768;0.932;63.76811594
3.768;0.932;63.76811594
3.768;0.932;63.76811594
3.768;0.932;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.768;0.932;63.76811594
3.768;0.932;63.76811594
3.768;0.932;63.76811594
3.768;0.932;63.76811594
3.768;0.932;63.76811594
3.768;0.932;63.76811594
3.768;0.932;63.76811594
3.768;0.932;63.76811594
3.768;0.932;63.76811594
3.768;0.932;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.931;63.76811594
3.767;0.933;63.76811594
3.767;0.933;63.76811594
3.767;0.933;63.76811594
3.767;0.933;63.76811594
3.767;0.933;63.76811594
3.767;0.933;63.76811594
3.767;0.933;63.76811594
3.767;0.933;63.76811594
3.767;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.768;0.933;63.76811594
3.768;0.933;63.76811594
3.768;0.933;63.76811594
3.768;0.933;63.76811594
3.768;0.933;63.76811594
3.768;0.933;63.76811594
3.768;0.933;63.76811594
3.768;0.933;63.76811594
3.768;0.933;63.76811594
3.767;0.934;63.76811594
3.767;0.934;63.76811594
3.767;0.934;63.76811594
3.767;0.934;63.76811594
3.767;0.934;63.76811594
3.767;0.934;63.76811594
3.767;0.934;63.76811594
3.767;0.934;63.76811594
3.767;0.934;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.933;63.76811594
3.765;0.933;63.76811594
3.765;0.933;63.76811594
3.765;0.933;63.76811594
3.765;0.933;63.76811594
3.765;0.933;63.76811594
3.765;0.933;63.76811594
3.765;0.933;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.767;0.933;63.76811594
3.767;0.933;63.76811594
3.767;0.933;63.76811594
3.767;0.933;63.76811594
3.767;0.933;63.76811594
3.767;0.933;63.76811594
3.767;0.933;63.76811594
3.767;0.933;63.76811594
3.767;0.933;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.77;0.933;63.76811594
3.77;0.933;63.76811594
3.77;0.933;63.76811594
3.77;0.933;63.76811594
3.77;0.933;63.76811594
3.77;0.933;63.76811594
3.77;0.933;63.76811594
3.77;0.933;63.76811594
3.77;0.933;63.76811594
3.77;0.937;63.76811594
3.77;0.937;63.76811594
3.77;0.937;63.76811594
3.77;0.937;63.76811594
3.77;0.937;63.76811594
3.77;0.937;63.76811594
3.77;0.937;63.76811594
3.77;0.937;63.76811594
3.77;0.937;63.76811594
3.77;0.934;63.76811594
3.77;0.934;63.76811594
3.77;0.934;63.76811594
3.77;0.934;63.76811594
3.77;0.934;63.76811594
3.77;0.934;63.76811594
3.77;0.934;63.76811594
3.77;0.934;63.76811594
3.77;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.77;0.933;63.76811594
3.77;0.933;63.76811594
3.77;0.933;63.76811594
3.77;0.933;63.76811594
3.77;0.933;63.76811594
3.77;0.933;63.76811594
3.77;0.933;63.76811594
3.77;0.933;63.76811594
3.77;0.933;63.76811594
3.77;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.77;0.93;63.76811594
3.77;0.93;63.76811594
3.77;0.93;63.76811594
3.77;0.93;63.76811594
3.77;0.93;63.76811594
3.77;0.93;63.76811594
3.77;0.93;63.76811594
3.77;0.93;63.76811594
3.77;0.93;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.768;0.933;63.76811594
3.768;0.933;63.76811594
3.768;0.933;63.76811594
3.768;0.933;63.76811594
3.768;0.933;63.76811594
3.768;0.933;63.76811594
3.768;0.933;63.76811594
3.768;0.933;63.76811594
3.768;0.933;63.76811594
3.768;0.931;63.76811594
3.768;0.931;63.76811594
3.768;0.931;63.76811594
3.768;0.931;63.76811594
3.768;0.931;63.76811594
3.768;0.931;63.76811594
3.768;0.931;63.76811594
3.768;0.931;63.76811594
3.768;0.931;63.76811594
3.768;0.931;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.77;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.931;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.933;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
3.769;0.932;63.76811594
